name,location,address,tel,type,typecode,business_area,cityname,adname,pname,shopinfo,photos,distance,biz_ext,longitude,latitude,rating,cost,photo_urls
曦彤轩饭店,"116.429650,39.900363",崇文门东大街8-1号,18515464723,餐饮服务;中餐厅;四川菜(川菜),050102,广渠门,北京市,东城区,北京市,1,"{'title': [], 'url': 'https://aos-comment.amap.com/B0J0LDPD07/comment/87B8C26F_44D6_4B4C_A1CA_8D29DA3E3BB0_L0_001_2000_1500_1732975871712_40302543.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0J0LDPD07/comment/content_media_external_file_155025_ss__1766642918575_52910501.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0J0LDPD07/comment/A92920F9_78AF_4E43_B754_7DF4B54B55DB_L0_001_1290_86_1769917190269_95283323.jpg'}",,"{""cost"": ""99.00"", ""opentime2"": ""周一至周日 11:00-14:00,17:00-22:00"", ""rating"": ""4.6"", ""open_time"": ""11:00-14:00 17:00-22:00"", ""meal_ordering"": ""0""}",116.42965,39.900363,4.6,99.00,"https://aos-comment.amap.com/B0J0LDPD07/comment/87B8C26F_44D6_4B4C_A1CA_8D29DA3E3BB0_L0_001_2000_1500_1732975871712_40302543.jpg,https://aos-comment.amap.com/B0J0LDPD07/comment/content_media_external_file_155025_ss__1766642918575_52910501.jpg,https://aos-comment.amap.com/B0J0LDPD07/comment/A92920F9_78AF_4E43_B754_7DF4B54B55DB_L0_001_1290_86_1769917190269_95283323.jpg"
西站宫门口馒头(灯市口店),"116.417448,39.919302",东华门街道同福夹道2号同福夹道小区,13522463995,餐饮服务;餐饮相关场所;餐饮相关,050000,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0JKJ9H2Z9/comment/content_media_external_images_media_1000027466_ss__1746959804230_43381843.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JKJ9H2Z9/comment/4DC10445_F4E6_40AD_ADE3_2AED94F0ECD9_L0_001_2000_150_1762822456221_35090002.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JKJ9H2Z9/comment/content_media_external_file_1000038536_ss__1768299923749_76493552.jpg'}",,"{""cost"": ""9.00"", ""opentime2"": ""10:00-19:00,2026-02-15至2026-02-26休息"", ""rating"": ""4.5"", ""open_time"": ""10:00-19:00"", ""meal_ordering"": ""0""}",116.417448,39.919302,4.5,9.00,"https://aos-comment.amap.com/B0JKJ9H2Z9/comment/content_media_external_images_media_1000027466_ss__1746959804230_43381843.jpg,https://aos-comment.amap.com/B0JKJ9H2Z9/comment/4DC10445_F4E6_40AD_ADE3_2AED94F0ECD9_L0_001_2000_150_1762822456221_35090002.jpg,https://aos-comment.amap.com/B0JKJ9H2Z9/comment/content_media_external_file_1000038536_ss__1768299923749_76493552.jpg"
紫光园·面馆(留学路店),"116.394462,39.887741",留学路73号一层(珠市口地铁站G西南口步行490米),15501201996;17600923100,餐饮服务;快餐厅;快餐厅,050300,珠市口,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0HKYCYM7A/comment/content_media_external_images_media_17_1734562903729_03578099.jpg'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b1fd28950fac86372821f4e336799757'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a26901d4df1302df6bd5b9f95cea0acb'}",,"{""cost"": ""23.00"", ""opentime2"": ""周一至周日 09:30-21:30"", ""rating"": ""4.6"", ""open_time"": ""09:30-21:30"", ""meal_ordering"": ""0""}",116.394462,39.887741,4.6,23.00,"https://aos-comment.amap.com/B0HKYCYM7A/comment/content_media_external_images_media_17_1734562903729_03578099.jpg,http://store.is.autonavi.com/showpic/b1fd28950fac86372821f4e336799757,http://store.is.autonavi.com/showpic/a26901d4df1302df6bd5b9f95cea0acb"
河沿肉饼(东四南大街店),"116.417537,39.920384",东四南大街91号(灯市口地铁站A西北口步行320米),010-82424288,餐饮服务;餐饮相关场所;餐饮相关,050000,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/comment/content_service__1771665522953_48191307_1771665574117_56932205.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0K31ULN56/comment/content_media_external_file_100004948_1768835125686_82941265.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0K31ULN56/comment/545CAF93_C4B0_491A_895F_69805110D765_L0_001_1500_200_1761732976695_23924344.jpg'}",,"{""cost"": ""54.00"", ""opentime2"": ""09:00-21:00,2026-02-1609:00-20:00"", ""rating"": ""4.5"", ""open_time"": ""09:00-21:00 09:00-20:00"", ""meal_ordering"": ""0""}",116.417537,39.920384,4.5,54.00,"https://aos-comment.amap.com/comment/content_service__1771665522953_48191307_1771665574117_56932205.jpg,https://aos-comment.amap.com/B0K31ULN56/comment/content_media_external_file_100004948_1768835125686_82941265.jpg,https://aos-comment.amap.com/B0K31ULN56/comment/545CAF93_C4B0_491A_895F_69805110D765_L0_001_1500_200_1761732976695_23924344.jpg"
老边饺子馆(和平门店),"116.385685,39.899781",前门西大街甲10号中联鑫华酒店一层,010-63018006,餐饮服务;中餐厅;特色/地方风味餐厅,050118,,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0FFG7FSV5/comment/E536D7C0_DB7F_4C5B_B7FA_EF657ECC1502_L0_001_1126_2000_1744518523930_36730509.jpg'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ee34dc8da5370058c9390aa885850ba8'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/51100e4362782c606b2e3a24305f8344'}",,"{""cost"": ""74.00"", ""opentime2"": ""周一至周日 10:00-21:30"", ""rating"": ""4.5"", ""open_time"": ""10:00-21:30"", ""meal_ordering"": ""0""}",116.385685,39.899781,4.5,74.00,"https://aos-comment.amap.com/B0FFG7FSV5/comment/E536D7C0_DB7F_4C5B_B7FA_EF657ECC1502_L0_001_1126_2000_1744518523930_36730509.jpg,http://store.is.autonavi.com/showpic/ee34dc8da5370058c9390aa885850ba8,http://store.is.autonavi.com/showpic/51100e4362782c606b2e3a24305f8344"
老川办餐厅,"116.431762,39.911982",建国门内大街贡院头条5号,010-65120530;010-65122277;13810752897;13811493707,餐饮服务;中餐厅;四川菜(川菜),050102,建国门,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a0765ac3ed7f7a9d00d98a073f84f7b1'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/c2c1d1a7b6cc648caa5868065b0fc342'},{'title': [], 'url': 'https://aos-comment.amap.com/B0G0XR1UR0/comment/36ed8f1e3bfb950723471583e4ae4f2c_2048_2048_80.jpg'}",,"{""cost"": ""118.00"", ""opentime2"": ""周一至周日 11:00-14:00,17:00-21:00"", ""rating"": ""4.7"", ""open_time"": ""11:00-14:00 17:00-21:00"", ""meal_ordering"": ""0""}",116.431762,39.911982,4.7,118.00,"http://store.is.autonavi.com/showpic/a0765ac3ed7f7a9d00d98a073f84f7b1,http://store.is.autonavi.com/showpic/c2c1d1a7b6cc648caa5868065b0fc342,https://aos-comment.amap.com/B0G0XR1UR0/comment/36ed8f1e3bfb950723471583e4ae4f2c_2048_2048_80.jpg"
明园餐厅(北总布胡同),"116.431470,39.913430",北总布胡同21号,010-65281688,餐饮服务;中餐厅;中餐厅,050100,建国门,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b90ee73f6c9f1d653e753e4a10ebb10f'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A5DC6B/comment/content_media_external_file_1109_1769561758485_97922394.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A5DC6B/comment/4a901c594323de040a0d9fd977095f93_2048_2048_80.jpg'}",,"{""cost"": ""84.00"", ""opentime2"": ""周一至周日 10:30-22:30"", ""rating"": ""4.6"", ""open_time"": ""10:30-22:30"", ""meal_ordering"": ""0""}",116.43147,39.91343,4.6,84.00,"http://store.is.autonavi.com/showpic/b90ee73f6c9f1d653e753e4a10ebb10f,https://aos-comment.amap.com/B000A5DC6B/comment/content_media_external_file_1109_1769561758485_97922394.jpg,https://aos-comment.amap.com/B000A5DC6B/comment/4a901c594323de040a0d9fd977095f93_2048_2048_80.jpg"
川骄海鲜自助(建国门店),"116.434310,39.904309",建国门南大街7号万豪酒店1层L101商铺,010-63333357;010-63333367;18346345882,餐饮服务;中餐厅;海鲜酒楼,050119,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0FFGCXVV0/comment/8499105429d44e7575c01fc289ce7429_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFGCXVV0/comment/11ee32a351384fe8be32bc28ffc50cdc_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFGCXVV0/comment/8c6366d3735b5bf9b8aa1de758e68f37_2048_2048_80.jpg'}",,"{""cost"": ""300.00"", ""opentime2"": ""周一至周日 11:30-14:00,17:30-21:00"", ""rating"": ""4.7"", ""open_time"": ""11:30-14:00 17:30-21:00"", ""meal_ordering"": ""0""}",116.43431,39.904309,4.7,300.00,"https://aos-comment.amap.com/B0FFGCXVV0/comment/8499105429d44e7575c01fc289ce7429_2048_2048_80.jpg,https://aos-comment.amap.com/B0FFGCXVV0/comment/11ee32a351384fe8be32bc28ffc50cdc_2048_2048_80.jpg,https://aos-comment.amap.com/B0FFGCXVV0/comment/8c6366d3735b5bf9b8aa1de758e68f37_2048_2048_80.jpg"
大槐树烤肉馆,"116.410500,39.925463",美术馆东街23号(美术馆路口西北角),010-84011960,餐饮服务;中餐厅;特色/地方风味餐厅,050118,,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5ad254b5bf00b08412437ce6b7e02726'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A0DD0F/comment/1A3238A3_2A63_4545_A7DF_4A9D5670C7A9_L0_001_1439_147_1762742120740_72721994.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B000A0DD0F/comment/content_media_external_file_100000492_1769410583584_41675599.jpg'}",,"{""cost"": ""88.00"", ""opentime2"": ""2026-02-14至2026-02-20 全天关闭；2026-02-13至2026-02-13 09:00-21:00"", ""rating"": ""4.7"", ""open_time"": ""09:00-21:00"", ""meal_ordering"": ""0""}",116.4105,39.925463,4.7,88.00,"http://store.is.autonavi.com/showpic/5ad254b5bf00b08412437ce6b7e02726,https://aos-comment.amap.com/B000A0DD0F/comment/1A3238A3_2A63_4545_A7DF_4A9D5670C7A9_L0_001_1439_147_1762742120740_72721994.jpg,https://aos-comment.amap.com/B000A0DD0F/comment/content_media_external_file_100000492_1769410583584_41675599.jpg"
紫光园·烤鸭 (隆福寺店),"116.413687,39.924716",北京城区隆福寺前街1号1层,16753974567,餐饮服务;中餐厅;中餐厅,050100,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=stc56029d4-8f36-4428-b61d-aded6ac2fe6d&user=search&operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LRMCXSDH/comment/content_media_external_images_media_93425_1767142604360_15097747.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LRMCXSDH/comment/content_media_external_file_1000015701_ss__1764386340617_11341146.jpg'}",,"{""cost"": ""57.00"", ""opentime2"": ""06:00-09:30；10:30-22:00,2026-02-11至2026-02-2206:00-10:00；10:30-22:00"", ""rating"": ""4.7"", ""open_time"": ""06:00-09:30 10:30-22:00 06:00-10:00 10:30-22:00"", ""meal_ordering"": ""0""}",116.413687,39.924716,4.7,57.00,"http://store.is.autonavi.com/query_pic?id=stc56029d4-8f36-4428-b61d-aded6ac2fe6d&user=search&operate=original,https://aos-comment.amap.com/B0LRMCXSDH/comment/content_media_external_images_media_93425_1767142604360_15097747.jpg,https://aos-comment.amap.com/B0LRMCXSDH/comment/content_media_external_file_1000015701_ss__1764386340617_11341146.jpg"
元南门涮肉·羊蝎子烧烤(天桥店),"116.394204,39.887267",永安路121号,13011851142,餐饮服务;中餐厅;火锅店,050117,珠市口,北京市,西城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0LUORF3B4/comment/content_media_external_file_147878_ss__1764234799470_13616393.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LUORF3B4/comment/60801626_3E37_480F_A9A5_85E3E1D3912A_L0_001_2000_150_1764310795489_07558934.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0LUORF3B4/comment/content_media_external_file_1000022169_ss__1753442943669_92417948.jpg'}",,"{""cost"": ""76.00"", ""opentime2"": ""周一至周日 10:00-23:00"", ""rating"": ""4.5"", ""open_time"": ""10:00-23:00"", ""meal_ordering"": ""0""}",116.394204,39.887267,4.5,76.00,"https://aos-comment.amap.com/B0LUORF3B4/comment/content_media_external_file_147878_ss__1764234799470_13616393.jpg,https://aos-comment.amap.com/B0LUORF3B4/comment/60801626_3E37_480F_A9A5_85E3E1D3912A_L0_001_2000_150_1764310795489_07558934.jpg,https://aos-comment.amap.com/B0LUORF3B4/comment/content_media_external_file_1000022169_ss__1753442943669_92417948.jpg"
金掌勺东北菜(广渠门店),"116.431199,39.895822",东花市南里二区4号楼(广渠门内地铁站A西北口步行350米),010-67109091,餐饮服务;中餐厅;中餐厅,050100,花市,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3ab345ab53200d0242eab7016e9bb416'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFFMI8CI/comment/file_media_Photo_3676_IMG_1769335138_3490_screenshot_20260125_175718_jp_1769335159431_03843115.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFFMI8CI/comment/6C4589E9_AA56_45E0_9C1D_C533686CC9C9_L0_001_1500_200_1762611135326_01986546.jpg'}",,"{""cost"": ""83.00"", ""opentime2"": ""周一至周日 10:30-22:00"", ""rating"": ""4.6"", ""open_time"": ""10:30-22:00"", ""meal_ordering"": ""0""}",116.431199,39.895822,4.6,83.00,"http://store.is.autonavi.com/showpic/3ab345ab53200d0242eab7016e9bb416,https://aos-comment.amap.com/B0FFFMI8CI/comment/file_media_Photo_3676_IMG_1769335138_3490_screenshot_20260125_175718_jp_1769335159431_03843115.jpg,https://aos-comment.amap.com/B0FFFMI8CI/comment/6C4589E9_AA56_45E0_9C1D_C533686CC9C9_L0_001_1500_200_1762611135326_01986546.jpg"
姚记炒肝店(隆福寺店),"116.413685,39.924928",北京城区隆福寺前街1号1层QA107号WL1-03,13240202722,餐饮服务;中餐厅;北京菜,050111,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0L2AL29FK/comment/202512_26-14453_1766731547177_01374779.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L2AL29FK/comment/content_media_external_file_100001718_1771811210857_45600897.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L2AL29FK/comment/176957791897_1769577922037_12135421.jpg'}",,"{""cost"": ""34.00"", ""opentime2"": ""周一至周日 06:30-21:00"", ""rating"": ""4.5"", ""open_time"": ""06:30-21:00"", ""meal_ordering"": ""0""}",116.413685,39.924928,4.5,34.00,"https://aos-comment.amap.com/B0L2AL29FK/comment/202512_26-14453_1766731547177_01374779.jpg,https://aos-comment.amap.com/B0L2AL29FK/comment/content_media_external_file_100001718_1771811210857_45600897.jpg,https://aos-comment.amap.com/B0L2AL29FK/comment/176957791897_1769577922037_12135421.jpg"
海底捞火锅(隆福寺店),"116.414587,39.924873",北京城区隆福寺前街1号4层D401号,010-64025831,餐饮服务;中餐厅;火锅店,050117,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://store.is.autonavi.com/showpic/bcb84a02dd0ebb388d01c309af554414?operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L2AL2V1K/comment/176973621480_1769736226718_80695366.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/comment/content_service__1768752217477_92052271_1768752234857_00577211.jpg'}",,"{""cost"": ""100.00"", ""opentime2"": ""10:00-07:00,2026年2月16日11:00-19:00,2026年2月17日10:00-07:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-07:00 11:00-19:00 10:00-07:00"", ""meal_ordering"": ""0""}",116.414587,39.924873,4.7,100.00,"https://store.is.autonavi.com/showpic/bcb84a02dd0ebb388d01c309af554414?operate=original,https://aos-comment.amap.com/B0L2AL2V1K/comment/176973621480_1769736226718_80695366.jpg,https://aos-comment.amap.com/comment/content_service__1768752217477_92052271_1768752234857_00577211.jpg"
PapàDanilo达尼罗叔叔·意大利面(东四店),"116.417441,39.922915",北京城区东四南大街15号17号4幢一层107-1,13269978479,餐饮服务;餐饮相关场所;餐饮相关,050000,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/comment/content_service_1896e702e39672411dc6bd4174ef131e_1768884127794_24766794.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L3O5YNOQ/comment/02EF4F11_16FA_4AB2_B179_B20A257AFE49_L0_001_1500_200_1768145687663_30442037.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L3O5YNOQ/comment/878F9A25_F36D_4AA7_8570_1C42CE0B0034_L0_001_1500_2000_1766202989309_03334254.jpg'}",,"{""cost"": ""142.00"", ""opentime2"": ""周一至周日 11:00-21:00"", ""rating"": ""4.6"", ""open_time"": ""11:00-21:00"", ""meal_ordering"": ""0""}",116.417441,39.922915,4.6,142.00,"https://aos-comment.amap.com/comment/content_service_1896e702e39672411dc6bd4174ef131e_1768884127794_24766794.jpg,https://aos-comment.amap.com/B0L3O5YNOQ/comment/02EF4F11_16FA_4AB2_B179_B20A257AFE49_L0_001_1500_200_1768145687663_30442037.jpg,https://aos-comment.amap.com/B0L3O5YNOQ/comment/878F9A25_F36D_4AA7_8570_1C42CE0B0034_L0_001_1500_2000_1766202989309_03334254.jpg"
刘记炙子烤肉(虎坊桥店),"116.385245,39.888155",北京城区腊竹胡同85号,010-63044325,餐饮服务;中餐厅;中餐厅,050100,天桥,北京市,西城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/showpic/cb71597952fb49cbe2208a72d72d6e6f'},{'title': [], 'url': 'http://store.is.autonavi.com/showpic/72f4a15017b732c8a733b288b6b3a4e6'},{'title': [], 'url': 'https://aos-comment.amap.com/B000AA165J/comment/content_media_external_file_100001007_1761312721083_82708361.jpg'}",,"{""cost"": ""112.00"", ""opentime2"": ""周一至周日 11:00-22:30"", ""rating"": ""4.7"", ""open_time"": ""11:00-22:30"", ""meal_ordering"": ""0""}",116.385245,39.888155,4.7,112.00,"http://store.is.autonavi.com/showpic/cb71597952fb49cbe2208a72d72d6e6f,http://store.is.autonavi.com/showpic/72f4a15017b732c8a733b288b6b3a4e6,https://aos-comment.amap.com/B000AA165J/comment/content_media_external_file_100001007_1761312721083_82708361.jpg"
东来顺饭庄(东四店),"116.417738,39.923669",东四南大街8号1层(东四地铁站C东南口步行120米),010-65218929,餐饮服务;中餐厅;火锅店,050117,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0FFJMCST2/comment/_1772289195631_14510106.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFJMCST2/comment/content_media_external_file_1000047080_ss__1768785242841_87956048.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0FFJMCST2/comment/fb5958daadf5a2cb831b0dc98a049f47_2048_2048_80.jpg'}",,"{""cost"": ""113.00"", ""opentime2"": ""周一至周日 11:00-16:00,16:30-21:30"", ""rating"": ""4.6"", ""open_time"": ""11:00-16:00 16:30-21:30"", ""meal_ordering"": ""0""}",116.417738,39.923669,4.6,113.00,"https://aos-comment.amap.com/B0FFJMCST2/comment/_1772289195631_14510106.jpg,https://aos-comment.amap.com/B0FFJMCST2/comment/content_media_external_file_1000047080_ss__1768785242841_87956048.jpg,https://aos-comment.amap.com/B0FFJMCST2/comment/fb5958daadf5a2cb831b0dc98a049f47_2048_2048_80.jpg"
麦当劳(隆福广场D座店),"116.414485,39.924872",隆福寺街95号北京隆福寺南坊L1层,,餐饮服务;快餐厅;麦当劳,050302,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0L1SXS14Y/comment/8AE23B81_2D5D_485D_8D5E_398EFD07F6ED_L0_001_1500_200_1768658449647_53554835.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L1SXS14Y/comment/202512_26-14394_1766731193357_47230248.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0L1SXS14Y/comment/405B9C2A_8AFC_4595_AEAF_D7C044754DDA_L0_001_1500_200_1765534843900_88184565.jpg'}",,"{""cost"": ""33.00"", ""opentime2"": ""周一至周日 07:00-23:00"", ""rating"": ""4.6"", ""open_time"": ""07:00-23:00"", ""meal_ordering"": ""0""}",116.414485,39.924872,4.6,33.00,"https://aos-comment.amap.com/B0L1SXS14Y/comment/8AE23B81_2D5D_485D_8D5E_398EFD07F6ED_L0_001_1500_200_1768658449647_53554835.jpg,https://aos-comment.amap.com/B0L1SXS14Y/comment/202512_26-14394_1766731193357_47230248.jpg,https://aos-comment.amap.com/B0L1SXS14Y/comment/405B9C2A_8AFC_4595_AEAF_D7C044754DDA_L0_001_1500_200_1765534843900_88184565.jpg"
梧桐树下庭院火锅,"116.428358,39.890383",东壁街12号东壁书院院内,18501150499,餐饮服务;中餐厅;火锅店,050117,,北京市,东城区,北京市,1,"{'title': [], 'url': 'https://aos-comment.amap.com/B0JRGR1UXV/comment/content_media_external_images_media_273623_ss__1739526535145_91094059.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/comment/content_service_c124fada4cdba895c481710bd49fdc12_1768670403800_91370118.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JRGR1UXV/comment/2d391adc5896b3afffb43b02cc9f5804_2048_2048_80.jpg'}",,"{""cost"": ""171.00"", ""opentime2"": ""10:00-14:00；17:00-22:30,2026-02-15至2026-02-20休息"", ""rating"": ""4.4"", ""open_time"": ""10:00-14:00 17:00-22:30"", ""meal_ordering"": ""0""}",116.428358,39.890383,4.4,171.00,"https://aos-comment.amap.com/B0JRGR1UXV/comment/content_media_external_images_media_273623_ss__1739526535145_91094059.jpg,https://aos-comment.amap.com/comment/content_service_c124fada4cdba895c481710bd49fdc12_1768670403800_91370118.jpg,https://aos-comment.amap.com/B0JRGR1UXV/comment/2d391adc5896b3afffb43b02cc9f5804_2048_2048_80.jpg"
王老六铁锅炖鱼(天坛店),"116.424109,39.887321",法华南里26号楼西侧,15611888236,餐饮服务;中餐厅;中餐厅,050100,,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0I2PSFIWM/comment/D4E3676D_66A0_4727_AA3E_199E5CABE2BF_L0_001_2000_150_1763689661761_42200862.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0I2PSFIWM/headerImg/3065b57e0b1094b9c928bb6a1bc53f6d_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0I2PSFIWM/headerImg/5f0f010f1522a9ea306e5e758ee8136a_2048_2048_80.jpg'}",,"{""cost"": ""87.00"", ""opentime2"": ""周一至周日 10:30-23:30"", ""rating"": ""4.5"", ""open_time"": ""10:30-23:30"", ""meal_ordering"": ""0""}",116.424109,39.887321,4.5,87.00,"https://aos-comment.amap.com/B0I2PSFIWM/comment/D4E3676D_66A0_4727_AA3E_199E5CABE2BF_L0_001_2000_150_1763689661761_42200862.jpg,https://aos-comment.amap.com/B0I2PSFIWM/headerImg/3065b57e0b1094b9c928bb6a1bc53f6d_2048_2048_80.jpg,https://aos-comment.amap.com/B0I2PSFIWM/headerImg/5f0f010f1522a9ea306e5e758ee8136a_2048_2048_80.jpg"
友涮·清真铜锅涮肉(东四店),"116.419397,39.924631",北京城区朝阳门内大街243号一层-3,010-60999797;13260159000,餐饮服务;餐饮相关场所;餐饮相关,050000,东四,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0K225DSZL/comment/content_media_external_images_media_1000080486_ss__1753430683453_78494394.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0K225DSZL/comment/82C2692F_6EA1_4F88_B938_C454C77A1254_L0_001_1500_200_1751623363543_87202569.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0K225DSZL/comment/content_media_external_file_1000076489_ss__1761356820017_40859387.jpg'}",,"{""cost"": ""61.00"", ""opentime2"": ""06:00-22:00,2026-02-10至2026-02-2206:00-22:00"", ""rating"": ""4.6"", ""open_time"": ""06:00-22:00 06:00-22:00"", ""meal_ordering"": ""0""}",116.419397,39.924631,4.6,61.00,"https://aos-comment.amap.com/B0K225DSZL/comment/content_media_external_images_media_1000080486_ss__1753430683453_78494394.jpg,https://aos-comment.amap.com/B0K225DSZL/comment/82C2692F_6EA1_4F88_B938_C454C77A1254_L0_001_1500_200_1751623363543_87202569.jpg,https://aos-comment.amap.com/B0K225DSZL/comment/content_media_external_file_1000076489_ss__1761356820017_40859387.jpg"
南城香(东四南大街店),"116.417288,39.923972",东四南大街1号1幢1层105号,15969749780,餐饮服务;中餐厅;中餐厅,050100,灯市口,北京市,东城区,北京市,0,"{'title': [], 'url': 'http://store.is.autonavi.com/query_pic?id=st1f4d36d8-a299-4197-a0e1-9c6f3c864e58&user=search&operate=original'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JRACKCG7/comment/DD18BB97_4F9F_473A_8965_93483D2647C5_L0_001_1622_200_1770259329119_85604164.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JRACKCG7/comment/d5a2a7c635aceb2c6cd0d8ec8e164565_2048_2048_80.jpg'}",,"{""cost"": ""28.00"", ""opentime2"": ""周一至周日 06:00-22:00"", ""rating"": ""4.5"", ""open_time"": ""06:00-22:00"", ""meal_ordering"": ""0""}",116.417288,39.923972,4.5,28.00,"http://store.is.autonavi.com/query_pic?id=st1f4d36d8-a299-4197-a0e1-9c6f3c864e58&user=search&operate=original,https://aos-comment.amap.com/B0JRACKCG7/comment/DD18BB97_4F9F_473A_8965_93483D2647C5_L0_001_1622_200_1770259329119_85604164.jpg,https://aos-comment.amap.com/B0JRACKCG7/comment/d5a2a7c635aceb2c6cd0d8ec8e164565_2048_2048_80.jpg"
盛福年烤鸭店·北京菜(故宫店),"116.409043,39.927183",景山街道美术馆后街79号,010-88114350,餐饮服务;中餐厅;中餐厅,050100,沙滩,北京市,东城区,北京市,0,"{'title': [], 'url': 'https://aos-comment.amap.com/B0JD0U0FIV/comment/e874351259748746496b8a80ebd5dfa2_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JD0U0FIV/comment/384bf3c5e61f023e9034ce6fffc46bf1_2048_2048_80.jpg'},{'title': [], 'url': 'https://aos-comment.amap.com/B0JD0U0FIV/comment/bc20791b25d7e52f9cc3de5ff57c91e1_2048_2048_80.jpg'}",,"{""cost"": ""124.00"", ""opentime2"": ""周一至周日 10:00-22:00 2026-02-15至2026-02-23 10:00-22:00"", ""rating"": ""4.7"", ""open_time"": ""10:00-22:00 10:00-22:00"", ""meal_ordering"": ""0""}",116.409043,39.927183,4.7,124.00,"https://aos-comment.amap.com/B0JD0U0FIV/comment/e874351259748746496b8a80ebd5dfa2_2048_2048_80.jpg,https://aos-comment.amap.com/B0JD0U0FIV/comment/384bf3c5e61f023e9034ce6fffc46bf1_2048_2048_80.jpg,https://aos-comment.amap.com/B0JD0U0FIV/comment/bc20791b25d7e52f9cc3de5ff57c91e1_2048_2048_80.jpg"
